Flow ID, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags,Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,RST Flag Count,URG Flag Count,Down/Up Ratio, Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Inbound, Label
192.168.50.8-4.2.2.4-59606-53-17,59606,53,17,21112,2,2,118,282,59,59,59,0,141,141,0,18946.57067,189.4657067,7037.333333,12186.42082,21109,1,1,1,0,1,1,2,2,0,2,2,0,40,40,94.73285335,94.73285335,59,141,91.8,44.91324972,2017.2,0,0,1,114.75,59,141,40,2,118,2,282,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.8-4.2.2.4-50768-53-17,50768,53,17,20839,2,2,50,82,25,25,25,0,41,41,0,6334.277077,191.9477902,6946.333333,12028.80419,20836,1,2,2,0,2,2,1,1,0,1,1,0,40,40,95.9738951,95.9738951,25,41,31.4,8.76356092,76.8,0,0,1,39.25,25,41,40,2,50,2,82,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.8-4.2.2.4-50349-53-17,50349,53,17,24028,2,2,78,110,39,39,39,0,55,55,0,7824.205094,166.4724488,8009.333333,13869.9742,24025,1,1,1,0,1,1,2,2,0,2,2,0,40,40,83.2362244,83.2362244,39,55,45.4,8.76356092,76.8,0,0,1,56.75,39,55,40,2,78,2,110,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.8-4.2.2.4-57194-53-17,57194,53,17,20864,2,2,90,122,45,45,45,0,61,61,0,10161.04294,191.7177914,6954.666667,12043.23795,20861,1,2,2,0,2,2,1,1,0,1,1,0,40,40,95.85889571,95.85889571,45,61,51.4,8.76356092,76.8,0,0,1,64.25,45,61,40,2,90,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.8-4.2.2.4-51895-53-17,51895,53,17,20816,2,2,50,82,25,25,25,0,41,41,0,6341.275942,192.159877,6938.666667,12015.52514,20813,1,2,2,0,2,2,1,1,0,1,1,0,40,0,96.07993851,96.07993851,25,41,31.4,8.76356092,76.8,0,0,1,39.25,25,41,40,2,50,2,82,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.8-4.2.2.4-57060-53-17,57060,53,17,20813,2,2,58,122,29,29,29,0,61,61,0,8648.440878,192.1875751,6937.666667,12012.92709,20809,1,3,3,0,3,3,1,1,0,1,1,0,40,0,96.09378754,96.09378754,29,61,41.8,17.52712184,307.2,0,0,1,52.25,29,61,40,2,58,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.8-4.2.2.4-59793-53-17,59793,53,17,20957,2,2,78,110,39,39,39,0,55,55,0,8970.74963,190.8670134,6985.666667,12097.79754,20955,1,1,1,0,1,1,1,1,0,1,1,0,40,0,95.4335067,95.4335067,39,55,45.4,8.76356092,76.8,0,0,1,56.75,39,55,40,2,78,2,110,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.8-4.2.2.4-49610-53-17,49610,53,17,20991,2,2,60,92,30,30,30,0,46,46,0,7241.198609,190.5578581,6997,12053.34572,20915,28,28,28,0,28,28,48,48,0,48,48,0,0,40,95.27892906,95.27892906,30,46,36.4,8.76356092,76.8,0,0,1,45.5,30,46,0,2,60,2,92,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
192.168.50.8-4.2.2.4-61735-53-17,61735,53,17,20823,2,2,58,122,29,29,29,0,61,61,0,8644.287567,192.0952793,6941,12019.56659,20820,1,1,1,0,1,1,2,2,0,2,2,0,0,40,96.04763963,96.04763963,29,61,41.8,17.52712184,307.2,0,0,1,52.25,29,61,0,2,58,2,122,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
192.168.50.8-4.2.2.4-61118-53-17,61118,53,17,25573,2,2,78,202,39,39,39,0,101,101,0,10949.04782,156.4149689,8524.333333,14721.29673,25523,1,1,1,0,1,1,49,49,0,49,49,0,0,40,78.20748446,78.20748446,39,101,63.8,33.95879857,1153.2,0,0,1,79.75,39,101,0,2,78,2,202,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
192.168.50.8-4.2.2.4-63995-53-17,63995,53,17,20914,2,2,60,92,30,30,30,0,46,46,0,7267.858851,191.2594434,6971.333333,12032.29123,20865,1,1,1,0,1,1,48,48,0,48,48,0,40,40,95.62972172,95.62972172,30,46,36.4,8.76356092,76.8,0,0,1,45.5,30,46,40,2,60,2,92,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.8-4.2.2.4-52035-53-17,52035,53,17,20735,2,2,58,202,29,29,29,0,101,101,0,12539.18495,192.9105377,6911.666667,11928.08071,20685,1,1,1,0,1,1,49,49,0,49,49,0,40,40,96.45526887,96.45526887,29,101,57.8,39.43602414,1555.2,0,0,1,72.25,29,101,40,2,58,2,202,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.8-4.2.2.4-49343-53-17,49343,53,17,20879,2,2,62,94,31,31,31,0,47,47,0,7471.622204,191.5800565,6959.666667,12012.08401,20830,1,1,1,0,1,1,48,48,0,48,48,0,40,40,95.79002826,95.79002826,31,47,37.4,8.76356092,76.8,0,0,1,46.75,31,47,40,2,62,2,94,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.8-4.2.2.4-64933-53-17,64933,53,17,20850,2,2,62,94,31,31,31,0,47,47,0,7482.014388,191.8465228,6950,12036.02106,20848,1,1,1,0,1,1,1,1,0,1,1,0,40,64,95.92326139,95.92326139,31,47,37.4,8.76356092,76.8,0,0,1,46.75,31,47,40,2,62,2,94,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.8-4.2.2.4-62198-53-17,62198,53,17,20942,2,2,62,164,31,31,31,0,82,82,0,10791.71044,191.0037246,6980.666667,12089.13729,20940,1,1,1,0,1,1,1,1,0,1,1,0,64,0,95.50186229,95.50186229,31,82,51.4,27.93385043,780.3,0,0,1,64.25,31,82,64,2,62,2,164,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-59448-53-17,59448,53,17,20752,2,2,84,384,42,42,42,0,192,192,0,22552.04318,192.7525058,6917.333333,11978.57472,20749,1,2,2,0,2,2,1,1,0,1,1,0,2946,2944,96.37625289,96.37625289,42,192,102,82.15838363,6750,0,0,1,127.5,42,192,2946,2,84,2,384,-1,-1,1,1473,0,0,0,0,0,0,0,0,0,0
192.168.50.6-8.8.8.8-59448-53-17,59448,53,17,62047,2,2,84,384,42,42,42,0,192,192,0,7542.669267,64.46725869,20682.33333,35818.52203,62042,2,3,3,0,3,3,2,2,0,2,2,0,2944,0,32.23362935,32.23362935,42,192,102,82.15838363,6750,0,0,1,127.5,42,192,2944,2,84,2,384,-1,-1,1,1472,0,0,0,0,0,0,0,0,0,0
192.168.50.6-54.192.49.17-57229-443-6,57229,443,6,1506417,34,30,4071,48606,517,0,119.7352941,177.4235318,3452,1620.2,1111.683607,34968.40516,42.4849162,23911.38095,111981.6525,817862,0,1506417,45649,152613.6047,817862,0,1409365,48598.7931,177675.0074,856668,1,0,704,624,22.57011173,19.91480447,0,3452,810.4153846,1071.118106,1147293.997,0,0,0,823.078125,119.7352941,1620.2,704,34,4071,30,48606,8192,131,13,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-50211-53-17,50211,53,17,20972,2,2,92,220,46,46,46,0,110,110,0,14876.97883,190.7304978,6990.666667,12105.59178,20969,1,2,2,0,2,2,1,1,0,1,1,0,64,40,95.3652489,95.3652489,46,110,71.6,35.05424368,1228.8,0,0,1,89.5,46,110,64,2,92,2,220,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-63181-53-17,63181,53,17,20852,2,2,92,254,46,46,46,0,127,127,0,16593.13255,191.828122,6950.666667,12036.30975,20849,1,1,1,0,1,1,2,2,0,2,2,0,40,40,95.914061,95.914061,46,127,78.4,44.36552716,1968.3,0,0,1,98,46,127,40,2,92,2,254,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-58047-53-17,58047,53,17,20762,2,2,94,332,47,47,47,0,166,166,0,20518.2545,192.6596667,6920.666667,11985.21424,20760,1,1,1,0,1,1,1,1,0,1,1,0,40,64,96.32983335,96.32983335,47,166,94.6,65.17898434,4248.3,0,0,1,118.25,47,166,40,2,94,2,332,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-35.164.138.68-57230-443-6,57230,443,6,818111,16,11,1948,8352,517,0,121.75,191.1862966,3014,759.2727273,988.0845198,12589.97862,33.00285658,31465.80769,93858.79779,467514,0,818111,54540.73333,130564.9235,500031,0,694236,69423.6,157427.1871,503301,0,0,344,244,19.55724834,13.44560824,0,3014,367.8571429,696.5810534,485225.164,0,0,0,381.4814815,121.75,759.2727273,344,16,1948,11,8352,8192,114,6,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-64587-53-17,64587,53,17,20829,2,2,156,252,78,78,78,0,126,126,0,19588.07432,192.0399443,6943,12023.89671,20827,1,1,1,0,1,1,1,1,0,1,1,0,64,64,96.01997215,96.01997215,78,126,97.2,26.29068276,691.2,0,0,1,121.5,78,126,64,2,156,2,252,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-8.8.8.8-64587-53-17,64587,53,17,45033,2,2,156,252,78,78,78,0,126,126,0,9060.02265,88.82375147,15011,25996.35059,45029,1,3,3,0,3,3,1,1,0,1,1,0,64,0,44.41187574,44.41187574,78,126,97.2,26.29068276,691.2,0,0,1,121.5,78,126,64,2,156,2,252,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-62673-53-17,62673,53,17,21011,2,2,156,312,78,78,78,0,156,156,0,22274.04693,190.3764695,7003.666667,12088.2941,20962,1,1,1,0,1,1,48,48,0,48,48,0,2920,40,95.18823473,95.18823473,78,156,109.2,42.72235949,1825.2,0,0,1,136.5,78,156,2920,2,156,2,312,-1,-1,1,1460,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-61572-53-17,61572,53,17,21023,2,2,102,310,51,51,51,0,155,155,0,19597.5836,190.2678019,7007.666667,12135.90266,21021,1,1,1,0,1,1,1,1,0,1,1,0,40,28,95.13390097,95.13390097,51,155,92.6,56.96314598,3244.8,0,0,1,115.75,51,155,40,2,102,2,310,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-8.8.8.8-61572-53-17,61572,53,17,69761,2,2,102,310,51,51,51,0,155,155,0,5905.878643,57.3386276,23253.66667,40238.43249,69717,1,43,43,0,43,43,1,1,0,1,1,0,28,40,28.6693138,28.6693138,51,155,92.6,56.96314598,3244.8,0,0,1,115.75,51,155,28,2,102,2,310,-1,-1,1,14,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-59989-53-17,59989,53,17,20883,2,2,94,222,47,47,47,0,111,111,0,15131.92549,191.5433606,6961,12055.07362,20881,1,1,1,0,1,1,1,1,0,1,1,0,28,64,95.77168031,95.77168031,47,111,72.6,35.05424368,1228.8,0,0,1,90.75,47,111,28,2,94,2,222,-1,-1,1,14,0,0,0,0,0,0,0,0,0,0
192.168.50.6-54.192.49.120-57231-443-6,57231,443,6,183200,12,9,1286,7420,517,0,107.1666667,197.3722064,3452,824.4444444,1226.362417,47521.83406,114.628821,9160,18444.76192,59801,1,183200,16654.54545,31677.19488,99097,1,84568,10571,18747.70439,41876,1,0,264,204,65.50218341,49.12663755,0,3452,395.7272727,852.7329835,727153.5411,0,0,0,414.5714286,107.1666667,824.4444444,264,12,1286,9,7420,8192,119,4,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-54.192.49.120-57232-443-6,57232,443,6,173232,12,10,1286,7420,517,0,107.1666667,197.3722064,2920,742,1029.378237,50256.30369,126.9973215,8249.142857,16925.42214,53049,1,173232,15748.36364,29506.08554,91117,1,81587,9065.222222,17168.07209,40097,1,0,264,224,69.27126628,57.72605523,0,2920,378.5217391,748.1229766,559687.9881,0,0,0,395.7272727,107.1666667,742,264,12,1286,10,7420,8192,119,4,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-54.192.49.120-57233-443-6,57233,443,6,164276,12,9,1286,7420,517,0,107.1666667,197.3722064,3452,824.4444444,1226.362417,52996.17717,127.8336458,8213.8,16273.73854,47936,1,164276,14934.18182,27733.95962,85029,1,79597,9949.625,17638.33499,39157,1,0,264,204,73.04779761,54.78584821,0,3452,395.7272727,852.7329835,727153.5411,0,0,0,414.5714286,107.1666667,824.4444444,264,12,1286,9,7420,8192,119,4,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-62421-53-17,62421,53,17,20859,2,2,94,268,47,47,47,0,134,134,0,17354.61911,191.7637471,6953,12040.3512,20856,1,1,1,0,1,1,2,2,0,2,2,0,64,40,95.88187353,95.88187353,47,134,81.8,47.6518625,2270.7,0,0,1,102.25,47,134,64,2,94,2,268,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-54.192.49.120-57234-443-6,57234,443,6,185262,12,9,1286,7420,517,0,107.1666667,197.3722064,3452,824.4444444,1226.362417,46992.90734,113.3529812,9263.1,18998.80713,65827,0,185262,16842,32727.56182,103595,1,82083,10260.375,17947.3815,39763,0,0,264,204,64.7731321,48.57984908,0,3452,395.7272727,852.7329835,727153.5411,0,0,0,414.5714286,107.1666667,824.4444444,264,12,1286,9,7420,8192,119,4,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-54.192.49.120-57235-443-6,57235,443,6,175524,12,9,1286,7420,517,0,107.1666667,197.3722064,3452,824.4444444,1226.362417,49600.05469,119.6417584,8776.2,17594.44173,57091,1,175524,15956.72727,30189.76432,94599,1,81392,10174,18071.27885,40513,2,0,264,204,68.36671908,51.27503931,0,3452,395.7272727,852.7329835,727153.5411,0,0,0,414.5714286,107.1666667,824.4444444,264,12,1286,9,7420,8192,119,4,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-54.192.49.120-57236-443-6,57236,443,6,170943,12,9,1286,7420,517,0,107.1666667,197.3722064,3452,824.4444444,1226.362417,50929.25712,122.8479669,8547.15,17068.80467,52946,0,170943,15540.27273,29415.72669,91623,0,81351,10168.875,18094.09143,41041,0,0,264,204,70.19883821,52.64912866,0,3452,395.7272727,852.7329835,727153.5411,0,0,0,414.5714286,107.1666667,824.4444444,264,12,1286,9,7420,8192,119,4,20,0,0,0,0,0,0,0,0,0,0
192.168.50.8-125.56.201.115-59099-80-6,59099,80,6,110861755,26,26,616,768,297,0,23.69230769,80.46006176,384,29.53846154,104.3506515,12.48401669,0.46905265,2173759.902,4077410.197,10007500,1,110682172,4427286.88,5073189.973,10186860,1,110682226,4427289.04,5104590.623,10188237,1,0,520,784,0.234526325,0.234526325,0,384,26.13207547,91.47930361,8368.46299,0,1,1,26.63461538,23.69230769,29.53846154,520,26,616,26,768,16329,245,23,20,198805.4545,64223.33899,392446,179351,9863210.091,413171.8138,10007500,8632089,0,0
192.168.50.8-54.218.239.186-59102-443-6,59102,443,6,40335006,9,10,8,62,1,0,0.888888889,0.333333333,31,6.2,13.07074766,1.735465218,0.471054845,2240833.667,4264279.765,10018634,1,40335006,5041875.75,5390054.209,10108818,1,40244490,4471610,5302932.05,10108919,1,0,180,200,0.223131242,0.247923603,0,31,3.55,9.400307946,88.36578947,0,1,1,3.736842105,0.888888889,6.2,180,9,8,10,62,63979,31320,7,20,90226.5,43.55456348,90287,90185,9993447.25,40495.75371,10018634,9933709,0,0
192.168.50.253-224.0.0.5-0-0-0,0,0,0,113244633,56,0,0,0,0,0,0,0,0,0,0,0,0.494504671,2058993.327,3839703.358,9882838,0,113244633,2058993.327,3839703.358,9882838,0,0,0,0,0,0,0,0,0,0.494504671,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,-1,-1,0,0,248176.75,859690.5854,2978061,4,9188875.5,809901.6676,9882838,6781893,0,0
192.168.50.8-23.15.4.11-59155-80-6,59155,80,6,95628949,21,20,20,0,1,0,0.952380952,0.21821789,0,0,0,0.20914169,0.428740464,2390723.725,4244399.217,10016037,2,95628949,4781447.45,5009488.611,10030869,2,90261819,4750622.053,5144813.154,10031293,2,0,420,640,0.219598774,0.20914169,0,1,0.5,0.506060827,0.256097561,0,1,0,0.512195122,0.952380952,0,420,21,20,20,0,16209,237,19,20,14901.22222,177.4223617,15367,14798,10014183.78,5184.077926,10016037,10000366,0,0
172.217.0.110-192.168.50.8-80-59131-6,59131,80,6,95613243,21,20,20,0,1,0,0.952380952,0.21821789,0,0,0,0.209176045,0.428810892,2390331.075,4237871.728,10004365,1,95613243,4780662.15,5010160.019,10030836,2,90277591,4751452.158,5145711.515,10031022,1,0,420,640,0.219634847,0.209176045,0,1,0.5,0.506060827,0.256097561,0,1,0,0.512195122,0.952380952,0,420,21,20,20,0,16383,250,19,20,26508.33333,17.90251379,26534,26473,10004310.33,21.43011899,10004365,10004289,0,0
172.217.0.110-192.168.50.8-80-59132-6,59132,80,6,95597710,21,20,20,0,1,0,0.952380952,0.21821789,0,0,0,0.209210032,0.428880566,2389942.75,4238069.361,10019931,1,95597710,4779885.5,5010846.578,10046406,1,90293036,4752265.053,5146592.817,10046454,2,0,420,640,0.219670534,0.209210032,0,1,0.5,0.506060827,0.256097561,0,1,0,0.512195122,0.952380952,0,420,21,20,20,0,16383,250,19,20,26475.77778,29.3844252,26522,26437,10006079.11,5194.514136,10019931,10004309,0,0
192.168.50.8-104.36.115.113-59149-443-6,59149,443,6,95550752,22,20,51,0,31,0,2.318181818,6.409712598,0,0,0,0.533747762,0.43955698,2330506.146,4203258.43,10009960,2,95550752,4550035.81,4993020.004,10030849,2,90277384,4751441.263,5145699.499,10030921,2,0,440,400,0.230244132,0.209312848,0,31,1.209302326,4.678003947,21.88372093,0,1,0,1.238095238,2.318181818,0,440,22,51,20,0,16425,4756,20,20,20916.4,43.98282493,20989,20857,9534158.5,1504464.314,10009960,5252378,0,0
192.168.50.8-72.21.91.29-59162-80-6,59162,80,6,95488268,21,20,20,0,1,0,0.952380952,0.21821789,0,0,0,0.209449814,0.429372119,2387206.7,4235329.269,10018473,1,95488268,4774413.4,5010302.142,10046448,1,90293203,4752273.842,5146602.457,10046545,2,0,420,640,0.219922305,0.209449814,0,1,0.5,0.506060827,0.256097561,0,1,0,0.512195122,0.952380952,0,420,21,20,20,0,16228,288,19,20,27966.44444,57.34786638,28074,27869,10004586.78,5207.776344,10018473,10002701,0,0
172.217.0.110-192.168.50.8-80-59134-6,59134,80,6,95441625,21,20,20,0,1,0,0.952380952,0.21821789,0,0,0,0.209552174,0.429581957,2386040.625,4235881.507,10019970,1,95441625,4772081.25,5010906.88,10046430,1,90308541,4753081.105,5147477.655,10046403,1,0,420,640,0.220029783,0.209552174,0,1,0.5,0.506060827,0.256097561,0,1,0,0.512195122,0.952380952,0,420,21,20,20,0,16383,250,19,20,26464.33333,26.05762844,26499,26418,10007816.89,6874.678091,10019970,10004286,0,0
172.217.0.110-192.168.50.8-80-59133-6,59133,80,6,95426030,21,20,20,0,1,0,0.952380952,0.21821789,0,0,0,0.20958642,0.429652161,2385650.75,4235139.351,10019960,1,95426030,4771301.5,5010045.232,10046456,1,90293032,4752264.842,5146586.1,10046500,1,0,420,640,0.220065741,0.20958642,0,1,0.5,0.506060827,0.256097561,0,1,0,0.512195122,0.952380952,0,420,21,20,20,0,16383,250,19,20,26502.11111,39.05587166,26553,26435,10006048.11,5217.123739,10019960,10004264,0,0
192.168.50.8-54.210.144.213-59147-443-6,59147,443,6,10752566,5,6,4,62,1,0,0.8,0.447213595,31,10.33333333,16.00833116,6.138069741,1.023011623,1075256.6,3143252.701,10003798,1,10752566,2688141.5,4926703.454,10062049,1,10693939,2138787.8,4437648.824,10061989,2,0,100,168,0.465005283,0.55800634,0,31,5.583333333,11.88167675,141.1742424,0,1,1,6.090909091,0.8,10.33333333,100,5,4,6,62,16425,114,3,20,58252,0,58252,58252,10003798,0,10003798,10003798,0,0
192.168.50.8-72.21.91.29-59104-80-6,59104,80,6,116700629,28,28,904,1576,440,0,32.28571429,115.1549221,788,56.28571429,206.6650282,21.25095658,0.47986031,2121829.618,4057030.818,10018355,1,116672560,4321205.926,4954531.211,10046457,1,116672726,4321212.074,4972478.154,10046446,1,0,560,848,0.239930155,0.239930155,0,788,43.52631579,164.8118088,27162.93233,0,1,1,44.30357143,32.28571429,56.28571429,560,28,904,28,1576,16425,294,25,20,45423.16667,60335.81917,237015,27904,9677290,1069362.72,10018355,6286924,0,0
192.168.50.8-52.203.113.92-59160-443-6,59160,443,6,40071270,9,10,8,62,1,0,0.888888889,0.333333333,31,6.2,13.07074766,1.746887483,0.474155174,2226181.667,4250919.793,10014151,1,40071270,5008908.75,5355218.928,10077662,1,40007476,4445275.111,5272154.638,10077642,1,0,180,200,0.224599819,0.249555355,0,31,3.55,9.400307946,88.36578947,0,1,1,3.736842105,0.888888889,6.2,180,9,8,10,62,63398,33580,7,20,63489.75,29.62403304,63530,63466,9954260.75,109551.1973,10014151,9790309,0,0
192.168.50.8-208.185.50.75-59166-443-6,59166,443,6,95301325,22,20,73,0,53,0,3.318181818,11.09863296,0,0,0,0.765991449,0.440707409,2324422.561,4193104.958,10013298,1,95301325,4538158.333,4993086.556,10046452,1,90308553,4753081.737,5147479.016,10046490,1,0,440,640,0.230846738,0.209860671,0,53,1.720930233,8.021772697,64.34883721,0,1,0,1.761904762,3.318181818,0,440,22,73,20,0,63520,14180,20,20,33205.77778,35.04917181,33273,33157,10001093.56,6895.309821,10013298,9997523,0,0
192.168.50.8-52.203.113.92-59165-443-6,59165,443,6,40022787,9,10,8,62,1,0,0.888888889,0.333333333,31,6.2,13.07074766,1.749003636,0.474729558,2223488.167,4248000.236,10002623,1,40022787,5002848.375,5348775.714,10062033,1,39963158,4440350.889,5266327.942,10062044,1,0,180,296,0.224871896,0.249857662,0,31,3.55,9.400307946,88.36578947,0,1,1,3.736842105,0.888888889,6.2,180,9,8,10,62,16214,123,7,20,59376.5,33.8476981,59423,59349,9946250.25,112722.1671,10002623,9777167,0,0
192.168.50.8-96.6.27.46-59153-443-6,59153,443,6,119743393,37,42,17768,2628,3036,0,480.2162162,925.7602022,438,62.57142857,155.1259351,170.3309008,0.659744125,1535171.705,3587882.15,10017636,0,119714586,3325405.167,4727195.751,10046407,1,119714613,2919868.61,4594745.181,10046507,0,0,740,1104,0.308994084,0.350750041,0,3036,254.9625,668.8004271,447294.0112,0,1,1,258.1898734,480.2162162,62.57142857,740,37,17768,42,2628,16315,556,30,20,82452.25,97034.72755,244626,28658,9893763,154558.8066,10017636,9507741,0,0
172.217.0.226-192.168.50.8-443-59170-6,59170,443,6,100370681,42,64,2744,3088,175,0,65.33333333,72.89306122,118,48.25,44.53569997,58.10461722,1.056085292,955911.2476,6444602.524,58455120,0,100303833,2446434.951,10224755.05,58522205,1,100344142,1592764.159,8290503.759,58481659,1,1,864,1280,0.418448889,0.637636403,0,175,56.14018692,58.63758995,3438.366955,1,1,1,56.66981132,65.33333333,48.25,864,42,2744,64,3088,16260,313,25,20,326848.6667,62282.10902,370508,255527,33010169.67,23939819.11,58455120,10931904,0,0
192.168.50.8-35.173.44.140-59167-443-6,59167,443,6,40376804,11,12,10,62,1,0,0.909090909,0.301511345,31,5.166666667,12.06673363,1.783202058,0.569633991,1835309.273,3942427.477,10017703,1,40376804,4037680.4,5188397.405,10077606,2,40316737,3665157.909,5074713.313,10077646,1,0,220,360,0.272433648,0.297200343,0,31,3.041666667,8.624934362,74.38949275,0,1,1,3.173913043,0.909090909,5.166666667,220,11,10,12,62,16236,122,9,20,59917.5,28.95398648,59944,59882,10006003.25,7799.890443,10017703,10002071,0,0
192.168.50.8-35.173.44.140-59168-443-6,59168,443,6,40376613,11,12,10,62,1,0,0.909090909,0.301511345,31,5.166666667,12.06673363,1.783210494,0.569636685,1835300.591,3944497.45,10018106,1,40376613,4037661.3,5191740.525,10077630,2,40316850,3665168.182,5077795.377,10077632,1,0,220,240,0.272434937,0.297201749,0,31,3.041666667,8.624934362,74.38949275,0,1,1,3.173913043,0.909090909,5.166666667,220,11,10,12,62,63487,32120,9,20,59523.5,55.66866264,59588,59452,10010296.25,8967.832119,10018106,10002487,0,0
192.168.50.8-72.21.91.29-59105-80-6,59105,80,6,95067565,21,20,20,0,1,0,0.952380952,0.21821789,0,0,0,0.210376694,0.431272222,2376689.125,4228787.371,10018416,1,95067565,4753378.25,5009324.678,10046325,1,90293032,4752264.842,5146593.117,10046374,1,0,420,640,0.220895528,0.210376694,0,1,0.5,0.506060827,0.256097561,0,1,0,0.512195122,0.952380952,0,420,21,20,20,0,16228,292,19,20,27933.55556,53.09216305,28003,27836,10004618.56,5174.448983,10018416,10002819,0,0
192.168.50.254-224.0.0.5-0-0-0,0,0,0,113714745,42,0,0,0,0,0,0,0,0,0,0,0,0.369345242,2773530.366,4255587.73,9890905,0,113714745,2773530.366,4255587.73,9890905,0,0,0,0,0,0,0,0,0,0.369345242,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,-1,-1,0,0,287714.1667,996654.4188,3452517,3,9188514.167,1157074.913,9890905,5608466,0,0
192.168.50.8-208.185.50.80-59169-443-6,59169,443,6,95909509,22,20,73,0,53,0,3.318181818,11.09863296,0,0,0,0.761134123,0.437912783,2339256.317,4203302.794,10013125,1,95909509,4567119.476,4996928.984,10046349,1,90293125,4752269.737,5146597.566,10046469,1,0,440,640,0.229382886,0.208529897,0,53,1.720930233,8.021772697,64.34883721,0,1,0,1.761904762,3.318181818,0,440,22,73,20,0,63104,14202,20,20,33214.6,78.42930291,33353,33128,9557736.1,1396538.499,10013125,5583142,0,0
192.168.50.8-54.222.199.48-59143-443-6,59143,443,6,39337035,11,10,10,62,1,0,0.909090909,0.301511345,31,6.2,13.07074766,1.830336221,0.533848065,1966851.75,3789246.846,10005077,1,39337035,3933703.5,4948849.774,10342847,1,38998962,4333218,5271718.61,11356812,1,0,220,200,0.2796347,0.254213364,0,31,3.318181818,8.972902931,80.51298701,0,1,0,3.476190476,0.909090909,6.2,220,11,10,10,62,63489,30968,9,20,591277,506975.3404,1351740,337695,9242886.25,1524379.5,10005077,6956317,0,0
