Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, RST Flag Count, URG Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
1287,172.16.0.5-192.168.50.1-585-63802-17,172.16.0.5,585,192.168.50.1,63802,17,58:15.3,43410,174,0,76272,0,440,296,438.3448276,15.39373612,0,0,0,1757014.513,4008.29302,250.9248555,717.7757797,6919,1,43410,250.9248555,717.7757797,6919,1,0,0,0,0,0,0,1392,0,4008.29302,0,296,440,438.3542857,15.34994745,235.6208867,0,0,0,440.8735632,438.3448276,0,1392,174,76272,0,0,-1,-1,173,8,0,0,0,0,0,0,0,0,1,1
3262,172.16.0.5-192.168.50.1-586-54020-17,172.16.0.5,586,192.168.50.1,54020,17,58:15.3,37339,174,0,76272,0,440,296,438.3448276,15.39373612,0,0,0,2042689.949,4660.006963,215.8323699,496.3596674,6018,1,37339,215.8323699,496.3596674,6018,1,0,0,0,0,0,0,1392,0,4660.006963,0,296,440,438.3542857,15.34994745,235.6208867,0,0,0,440.8735632,438.3448276,0,1392,174,76272,0,0,-1,-1,173,8,0,0,0,0,0,0,0,0,1,1
874,172.16.0.5-192.168.50.1-634-55947-17,172.16.0.5,634,192.168.50.1,55947,17,58:15.3,37518,174,0,76272,0,440,296,438.3448276,15.39373612,0,0,0,2032944.187,4637.773869,216.867052,547.7569268,6824,1,37518,216.867052,547.7569268,6824,1,0,0,0,0,0,0,1392,0,4637.773869,0,296,440,438.3542857,15.34994745,235.6208867,0,0,0,440.8735632,438.3448276,0,1392,174,76272,0,0,-1,-1,173,8,0,0,0,0,0,0,0,0,1,1
2978,172.16.0.5-192.168.50.1-530-24459-17,172.16.0.5,530,192.168.50.1,24459,17,58:15.4,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,16,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,16,2,2944,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,1,1
2048,172.16.0.5-192.168.50.1-634-55600-17,172.16.0.5,634,192.168.50.1,55600,17,58:15.4,48923,174,0,76272,0,440,296,438.3448276,15.39373612,0,0,0,1559021.319,3556.609366,282.7919075,1129.107299,12962,1,48923,282.7919075,1129.107299,12962,1,0,0,0,0,0,0,1920,0,3556.609366,0,296,440,438.3542857,15.34994745,235.6208867,0,0,0,440.8735632,438.3448276,0,1920,174,76272,0,0,-1,-1,173,8,0,0,0,0,0,0,0,0,1,1
24,192.168.50.8-72.21.91.29-59176-80-6,192.168.50.8,59176,72.21.91.29,80,6,58:15.4,28063,1,1,0,0,0,0,0,0,0,0,0,0,71.26821794,28063,0,28063,28063,0,0,0,0,0,0,0,0,0,0,0,20,20,35.63410897,35.63410897,0,0,0,0,0,0,1,1,0,0,0,20,1,0,1,0,16228,288,0,20,0,0,0,0,0,0,0,0,0,0
2601,172.16.0.5-192.168.50.1-634-65163-17,172.16.0.5,634,192.168.50.1,65163,17,58:15.4,36741,174,0,76272,0,440,296,438.3448276,15.39373612,0,0,0,2075936.964,4735.853678,212.3757225,554.9992593,7019,1,36741,212.3757225,554.9992593,7019,1,0,0,0,0,0,0,3480,0,4735.853678,0,296,440,438.3542857,15.34994745,235.6208867,0,0,0,440.8735632,438.3448276,0,3480,174,76272,0,0,-1,-1,173,20,0,0,0,0,0,0,0,0,1,1
340,192.168.50.8-72.21.91.29-59176-80-6,72.21.91.29,80,192.168.50.8,59176,6,58:15.5,156,1,2,0,0,0,0,0,0,0,0,0,0,19230.76923,78,108.8944443,155,1,0,0,0,0,0,1,1,0,1,1,0,20,40,6410.25641,12820.51282,0,0,0,0,0,0,1,2,0,0,0,20,1,0,2,0,288,16228,0,20,0,0,0,0,0,0,0,0,1,0
865,172.16.0.5-192.168.50.1-634-45170-17,172.16.0.5,634,192.168.50.1,45170,17,58:15.5,39182,174,0,76272,0,440,296,438.3448276,15.39373612,0,0,0,1946608.136,4440.81466,226.4855491,531.1561611,5066,1,39182,226.4855491,531.1561611,5066,1,0,0,0,0,0,0,3480,0,4440.81466,0,296,440,438.3542857,15.34994745,235.6208867,0,0,0,440.8735632,438.3448276,0,3480,174,76272,0,0,-1,-1,173,20,0,0,0,0,0,0,0,0,1,1
1893,172.16.0.5-192.168.50.1-634-5295-17,172.16.0.5,634,192.168.50.1,5295,17,58:15.5,293306,174,0,76272,0,440,296,438.3448276,15.39373612,0,0,0,260042.413,593.2370971,1695.410405,20052.47288,263907,1,293306,1695.410405,20052.47288,263907,1,0,0,0,0,0,0,6200,0,593.2370971,0,296,440,438.3542857,15.34994745,235.6208867,0,0,0,440.8735632,438.3448276,0,6200,174,76272,0,0,-1,-1,173,20,0,0,0,0,0,0,0,0,1,1
3133,172.16.0.5-192.168.50.1-530-18082-17,172.16.0.5,530,192.168.50.1,18082,17,58:15.7,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,80,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,80,2,2944,0,0,-1,-1,1,40,0,0,0,0,0,0,0,0,1,1
2638,172.16.0.5-192.168.50.1-634-54144-17,172.16.0.5,634,192.168.50.1,54144,17,58:15.8,30174,174,0,76272,0,440,296,438.3448276,15.39373612,0,0,0,2527739.113,5766.553987,174.416185,201.3868202,1003,1,30174,174.416185,201.3868202,1003,1,0,0,0,0,0,0,6960,0,5766.553987,0,296,440,438.3542857,15.34994745,235.6208867,0,0,0,440.8735632,438.3448276,0,6960,174,76272,0,0,-1,-1,173,40,0,0,0,0,0,0,0,0,1,1
337,172.16.0.5-192.168.50.1-683-5544-17,172.16.0.5,683,192.168.50.1,5544,17,58:16.0,2,2,0,20,0,10,10,10,0,0,0,0,1.00E+07,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,10,10,10,0,0,0,0,0,15,10,0,64,2,20,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
2691,172.16.0.5-192.168.50.1-5544-683-17,192.168.50.1,683,172.16.0.5,5544,17,58:16.0,2,2,0,20,0,10,10,10,0,0,0,0,1.00E+07,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,10,10,10,0,0,0,0,0,15,10,0,64,2,20,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,0,1
1922,172.16.0.5-192.168.50.1-683-38868-17,172.16.0.5,683,192.168.50.1,38868,17,58:16.0,3,2,0,20,0,10,10,10,0,0,0,0,6666666.667,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,10,10,10,0,0,0,0,0,15,10,0,64,2,20,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
26,192.168.50.7-74.208.236.171-51563-80-6,74.208.236.171,80,192.168.50.7,51563,6,58:16.2,318,1,3,0,0,0,0,0,0,0,0,0,0,12578.61635,106,105.0571273,213,3,0,0,0,0,0,105,52.5,70.00357134,102,3,0,20,60,3144.654088,9433.962264,0,0,0,0,0,0,1,3,0,0,0,20,1,0,3,0,1892,256,0,20,0,0,0,0,0,0,0,0,1,0
2246,192.168.50.7-74.208.236.171-51563-80-6,192.168.50.7,51563,74.208.236.171,80,6,58:16.2,54726,1,2,0,0,0,0,0,0,0,0,0,0,54.8185506,27363,38694.29728,54724,2,0,0,0,0,0,2,2,0,2,2,0,20,40,18.2728502,36.5457004,0,0,0,0,0,0,1,2,0,0,0,20,1,0,2,0,256,1892,0,20,0,0,0,0,0,0,0,0,0,0
3120,172.16.0.5-192.168.50.1-530-8987-17,172.16.0.5,530,192.168.50.1,8987,17,58:16.3,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
2689,172.16.0.5-192.168.50.1-530-60801-17,172.16.0.5,530,192.168.50.1,60801,17,58:16.3,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
2302,172.16.0.5-192.168.50.1-634-22667-17,172.16.0.5,634,192.168.50.1,22667,17,58:16.4,41165,200,0,88000,0,440,440,440,0,0,0,0,2137738.37,4858.496295,206.8592965,434.255069,4949,1,41165,206.8592965,434.255069,4949,1,0,0,0,0,0,0,4408,0,4858.496295,0,440,440,440,0,0,0,0,0,442.2,440,0,4408,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
28,192.168.50.7-74.208.236.171-51562-80-6,74.208.236.171,80,192.168.50.7,51562,6,58:16.4,279,1,3,0,0,0,0,0,0,0,0,0,0,14336.91756,93,113.3710721,220,2,0,0,0,0,0,59,29.5,38.89087297,57,2,0,20,60,3584.229391,10752.68817,0,0,0,0,0,0,1,3,0,0,0,20,1,0,3,0,1892,255,0,20,0,0,0,0,0,0,0,0,1,0
1242,192.168.50.7-74.208.236.171-51562-80-6,192.168.50.7,51562,74.208.236.171,80,6,58:16.4,54860,1,2,0,0,0,0,0,0,0,0,0,0,54.68465184,27430,38789.04959,54858,2,0,0,0,0,0,2,2,0,2,2,0,20,40,18.22821728,36.45643456,0,0,0,0,0,0,1,2,0,0,0,20,1,0,2,0,255,1892,0,20,0,0,0,0,0,0,0,0,0,0
183,172.16.0.5-192.168.50.1-634-7370-17,172.16.0.5,634,192.168.50.1,7370,17,58:16.4,61408,200,0,88000,0,440,440,440,0,0,0,0,1433038.041,3256.904638,308.5829146,583.5740818,6551,1,61408,308.5829146,583.5740818,6551,1,0,0,0,0,0,0,4000,0,3256.904638,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
87,192.168.50.8-23.194.142.15-59175-443-6,192.168.50.8,59175,23.194.142.15,443,6,58:16.4,54070146,8,2,215,92,46,0,26.875,22.82503325,46,46,0,5.67780971,0.184944942,6007794,17935706.56,53835983,1,54070146,7724306.571,20333524.74,53835983,1,2,2,0,2,2,1,160,40,0.147955953,0.036988988,0,46,32.09090909,21.08295304,444.4909091,1,1,0,35.3,26.875,46,160,8,215,2,92,16413,254,4,20,233861,0,233861,233861,53835983,0,53835983,53835983,0,0
2079,172.16.0.5-192.168.50.1-61979-59405-17,172.16.0.5,61979,192.168.50.1,59405,17,58:16.4,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
2783,172.16.0.5-192.168.50.1-530-25024-17,172.16.0.5,530,192.168.50.1,25024,17,58:16.4,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
3328,172.16.0.5-192.168.50.1-634-32100-17,172.16.0.5,634,192.168.50.1,32100,17,58:16.5,94548,200,0,88000,0,440,440,440,0,0,0,0,930744.1723,2115.327664,475.1155779,883.0803707,8225,1,94548,475.1155779,883.0803707,8225,1,0,0,0,0,0,0,4000,0,2115.327664,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
3084,172.16.0.5-192.168.50.1-530-47715-17,172.16.0.5,530,192.168.50.1,47715,17,58:16.5,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
3448,172.16.0.5-192.168.50.1-62356-37030-17,172.16.0.5,62356,192.168.50.1,37030,17,58:16.5,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
1314,172.16.0.5-192.168.50.1-634-51774-17,172.16.0.5,634,192.168.50.1,51774,17,58:16.6,82770,200,0,88000,0,440,440,440,0,0,0,0,1063187.145,2416.334421,415.9296482,693.5707891,5575,1,82770,415.9296482,693.5707891,5575,1,0,0,0,0,0,0,4000,0,2416.334421,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
1865,172.16.0.5-192.168.50.1-530-10198-17,172.16.0.5,530,192.168.50.1,10198,17,58:16.6,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
808,172.16.0.5-192.168.50.1-634-14413-17,172.16.0.5,634,192.168.50.1,14413,17,58:16.7,108184,200,0,88000,0,440,440,440,0,0,0,0,813428.9729,1848.702211,543.638191,2018.256931,27720,1,108184,543.638191,2018.256931,27720,1,0,0,0,0,0,0,4000,0,1848.702211,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
1836,172.16.0.5-192.168.50.1-634-59236-17,172.16.0.5,634,192.168.50.1,59236,17,58:16.8,76248,200,0,88000,0,440,440,440,0,0,0,0,1154128.633,2623.01962,383.1557789,451.154502,2088,1,76248,383.1557789,451.154502,2088,1,0,0,0,0,0,0,-8501747960,0,2623.01962,0,440,440,440,0,0,0,0,0,442.2,440,0,-8501747960,200,88000,0,0,-1,-1,199,-1062718975,0,0,0,0,0,0,0,0,1,1
430,172.16.0.5-192.168.50.1-512-10690-17,172.16.0.5,512,192.168.50.1,10690,17,58:16.9,6298,4,0,5856,0,1464,1464,1464,0,0,0,0,929818.9902,635.122261,2099.333333,3631.821903,6293,2,6298,2099.333333,3631.821903,6293,2,0,0,0,0,0,0,104,0,635.122261,0,1464,1464,1464,0,0,0,0,0,1830,1464,0,104,4,5856,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,1,1
981,172.16.0.5-192.168.50.1-512-10581-17,172.16.0.5,512,192.168.50.1,10581,17,58:17.0,4628,4,0,5856,0,1464,1464,1464,0,0,0,0,1265341.4,864.3042351,1542.666667,2658.125342,4612,3,4628,1542.666667,2658.125342,4612,3,0,0,0,0,0,0,128,0,864.3042351,0,1464,1464,1464,0,0,0,0,0,1830,1464,0,128,4,5856,0,0,-1,-1,3,32,0,0,0,0,0,0,0,0,1,1
2029,172.16.0.5-192.168.50.1-530-57338-17,172.16.0.5,530,192.168.50.1,57338,17,58:17.0,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
708,172.16.0.5-192.168.50.1-57338-530-17,192.168.50.1,530,172.16.0.5,57338,17,58:17.0,12,2,0,1040,0,520,520,520,0,0,0,0,8.67E+07,166666.6667,12,0,12,12,12,12,0,12,12,0,0,0,0,0,0,64,0,166666.6667,0,520,520,520,0,0,0,0,0,780,520,0,64,2,1040,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,0,1
149,192.168.50.6-23.194.142.15-57034-443-6,192.168.50.6,57034,23.194.142.15,443,6,58:17.3,111445180,13,4,338,184,46,0,26,22.04162728,46,46,0,4.683917241,0.152541366,6965323.75,19032029.04,58550870,1,111445180,9287098.333,21688971.01,58550870,1,58628554,19542851.33,33849207.97,58628550,1,1,260,80,0.11664928,0.035892086,0,46,31.55555556,20.68594926,427.9084967,1,1,0,33.41176471,26,46,260,13,338,4,184,256,254,7,20,77876,7.071067812,77881,77871,55644507.5,4110217.265,58550870,52738145,0,0
2965,172.16.0.5-192.168.50.1-530-47197-17,172.16.0.5,530,192.168.50.1,47197,17,58:17.4,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
173,172.16.0.5-192.168.50.1-683-41142-17,172.16.0.5,683,192.168.50.1,41142,17,58:17.4,3,2,0,2034,0,1017,1017,1017,0,0,0,0,6.78E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1017,1017,1017,0,0,0,0,0,1525.5,1017,0,40,2,2034,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
1149,192.168.10.50-192.168.50.8-22-59216-6,192.168.50.8,59216,192.168.10.50,22,6,58:17.5,9014933,6,0,0,0,0,0,0,0,0,0,0,0,0.665562351,1802986.6,2686624.945,6005989,1,9014933,1802986.6,2686624.945,6005989,1,0,0,0,0,0,0,184,0,0.665562351,0,0,0,0,0,0,0,0,0,0,0,0,184,6,0,0,0,8192,-1,0,28,3008943,0,3008943,3008943,6005989,0,6005989,6005989,1,0
3242,172.16.0.5-192.168.50.1-512-39507-17,172.16.0.5,512,192.168.50.1,39507,17,58:17.5,6689,4,0,5856,0,1464,1464,1464,0,0,0,0,875467.1849,597.996711,2229.666667,3857.565856,6684,2,6689,2229.666667,3857.565856,6684,2,0,0,0,0,0,0,128,0,597.996711,0,1464,1464,1464,0,0,0,0,0,1830,1464,0,128,4,5856,0,0,-1,-1,3,32,0,0,0,0,0,0,0,0,1,1
3331,172.16.0.5-192.168.50.1-530-2330-17,172.16.0.5,530,192.168.50.1,2330,17,58:17.6,3,2,0,102,0,51,51,51,0,0,0,0,3.40E+07,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,51,51,51,0,0,0,0,0,76.5,51,0,64,2,102,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
1601,172.16.0.5-192.168.50.1-530-16736-17,172.16.0.5,530,192.168.50.1,16736,17,58:17.9,3,2,0,516,0,258,258,258,0,0,0,0,1.72E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,258,258,258,0,0,0,0,0,387,258,0,64,2,516,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
2923,172.16.0.5-192.168.50.1-530-32363-17,172.16.0.5,530,192.168.50.1,32363,17,58:17.9,2,2,0,540,0,270,270,270,0,0,0,0,2.70E+08,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,270,270,270,0,0,0,0,0,405,270,0,64,2,540,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
2907,172.16.0.5-192.168.50.1-530-26125-17,172.16.0.5,530,192.168.50.1,26125,17,58:18.0,3,2,0,670,0,335,335,335,0,0,0,0,2.23E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,335,335,335,0,0,0,0,0,502.5,335,0,64,2,670,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
326,172.16.0.5-192.168.50.1-26125-530-17,192.168.50.1,530,172.16.0.5,26125,17,58:18.0,3,2,0,670,0,335,335,335,0,0,0,0,2.23E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,335,335,335,0,0,0,0,0,502.5,335,0,64,2,670,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,0,1
382,172.16.0.5-192.168.50.1-530-45183-17,172.16.0.5,530,192.168.50.1,45183,17,58:18.1,2,2,0,844,0,422,422,422,0,0,0,0,4.22E+08,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,422,422,422,0,0,0,0,0,633,422,0,64,2,844,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
36,172.16.0.5-192.168.50.1-52685-22-6,172.16.0.5,52685,192.168.50.1,22,6,58:18.3,12764644,33,38,2750,6434,648,0,83.33333333,160.2704095,976,169.3157895,337.3307067,719.487359,5.562238947,182352.0571,448370.8996,2446155,0,12764644,398895.125,742069.3445,2813888,0,12394344,334982.2703,606456.9847,2446155,1,0,1096,1232,2.585265989,2.976972957,0,976,127.5555556,270.0899636,72948.58842,0,0,1,129.3521127,83.33333333,169.3157895,1096,33,2750,38,6434,29200,247,20,32,0,0,0,0,0,0,0,0,1,1
90,172.217.6.194-192.168.50.6-443-57030-6,192.168.50.6,57030,172.217.6.194,443,6,58:18.3,53378953,9,2,246,92,46,0,27.33333333,21.3950929,46,46,0,6.332083733,0.206073731,5337895.3,16857916.54,53316351,1,53378953,6672369.125,18847027.35,53316351,1,2,2,0,2,2,1,180,40,0.16860578,0.037467951,0,46,32,20.10427363,404.1818182,1,1,0,34.90909091,27.33333333,46,180,9,246,2,92,257,369,5,20,62230,0,62230,62230,53316351,0,53316351,53316351,0,0
2625,172.16.0.5-192.168.50.1-530-55289-17,172.16.0.5,530,192.168.50.1,55289,17,58:18.4,3,2,0,1282,0,641,641,641,0,0,0,0,4.27E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,641,641,641,0,0,0,0,0,961.5,641,0,40,2,1282,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
1603,172.16.0.5-192.168.50.1-61744-63728-17,172.16.0.5,61744,192.168.50.1,63728,17,58:18.5,3,2,0,1462,0,731,731,731,0,0,0,0,4.87E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,731,731,731,0,0,0,0,0,1096.5,731,0,64,2,1462,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
1447,172.16.0.5-192.168.50.1-512-32628-17,172.16.0.5,512,192.168.50.1,32628,17,58:18.6,22373,4,0,5856,0,1464,1464,1464,0,0,0,0,261744.0665,178.7869307,7457.666667,12911.86142,22367,3,22373,7457.666667,12911.86142,22367,3,0,0,0,0,0,0,104,0,178.7869307,0,1464,1464,1464,0,0,0,0,0,1830,1464,0,104,4,5856,0,0,-1,-1,3,20,0,0,0,0,0,0,0,0,1,1
2853,172.16.0.5-192.168.50.1-683-11957-17,172.16.0.5,683,192.168.50.1,11957,17,58:18.6,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
1623,172.16.0.5-192.168.50.1-634-36210-17,172.16.0.5,634,192.168.50.1,36210,17,58:18.8,27663,200,0,88000,0,440,440,440,0,0,0,0,3181144.489,7229.873839,139.0100503,505.4302497,6954,0,27663,139.0100503,505.4302497,6954,0,0,0,0,0,0,0,6400,0,7229.873839,0,440,440,440,0,0,0,0,0,442.2,440,0,6400,200,88000,0,0,-1,-1,199,32,0,0,0,0,0,0,0,0,1,1
1705,172.16.0.5-192.168.50.1-634-55255-17,172.16.0.5,634,192.168.50.1,55255,17,58:18.8,225420,200,0,88000,0,440,440,440,0,0,0,0,390382.3973,887.2327211,1132.763819,14494.68201,204564,0,225420,1132.763819,14494.68201,204564,0,0,0,0,0,0,0,8680,0,887.2327211,0,440,440,440,0,0,0,0,0,442.2,440,0,8680,200,88000,0,0,-1,-1,199,32,0,0,0,0,0,0,0,0,1,1
2577,172.16.0.5-192.168.50.1-634-22931-17,172.16.0.5,634,192.168.50.1,22931,17,58:19.0,18684,200,0,88000,0,440,440,440,0,0,0,0,4709912.224,10704.34596,93.88944724,114.6012315,450,0,18684,93.88944724,114.6012315,450,0,0,0,0,0,0,0,7304,0,10704.34596,0,440,440,440,0,0,0,0,0,442.2,440,0,7304,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
2705,172.16.0.5-192.168.50.1-634-28850-17,172.16.0.5,634,192.168.50.1,28850,17,58:19.0,18639,200,0,88000,0,440,440,440,0,0,0,0,4721283.331,10730.18939,93.66331658,122.0497589,458,0,18639,93.66331658,122.0497589,458,0,0,0,0,0,0,0,4416,0,10730.18939,0,440,440,440,0,0,0,0,0,442.2,440,0,4416,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
1231,172.16.0.5-192.168.50.1-28850-634-17,192.168.50.1,634,172.16.0.5,28850,17,58:19.0,1,2,0,880,0,440,440,440,0,0,0,0,8.80E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2000000,0,440,440,440,0,0,0,0,0,660,440,0,0,2,880,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1
1835,172.16.0.5-192.168.50.1-634-50078-17,172.16.0.5,634,192.168.50.1,50078,17,58:19.0,167058,200,0,88000,0,440,440,440,0,0,0,0,526763.1601,1197.189,839.4874372,10319.68751,145672,0,167058,839.4874372,10319.68751,145672,0,0,0,0,0,0,0,6400,0,1197.189,0,440,440,440,0,0,0,0,0,442.2,440,0,6400,200,88000,0,0,-1,-1,199,32,0,0,0,0,0,0,0,0,1,1
2210,172.16.0.5-192.168.50.1-683-52752-17,172.16.0.5,683,192.168.50.1,52752,17,58:19.1,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
