Flow ID, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, SYN Flag Count, RST Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
172.16.0.5-192.168.50.1-43018-22-6,43018,22,6,815,1,3,0,0,0,0,0,0,0,0,0,0,4907.97546,271.6666667,392.5306782,722,2,0,0,0,0,0,724,362,509.1168825,722,2,0,32,96,1226.993865,3680.981595,0,0,0,0,0,0,0,0,1,1,3,0,0,0,32,1,0,3,0,253,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-43018-22-6,22,43018,6,94233,1,2,0,0,0,0,0,0,0,0,0,0,31.83598103,47116.5,66629.96488,94231,2,0,0,0,0,0,2,2,0,2,2,0,32,64,10.61199368,21.22398735,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,253,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-44796-33790-6,44796,33790,6,139254,4,2,0,0,0,0,0,0,0,0,0,0,43.08673359,27850.8,62198.60349,139115,2,139254,46418,80394.00426,139249,2,3,3,0,3,3,0,80,40,28.72448906,14.36224453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,4,0,2,0,1024,0,0,20,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-63629-80-6,80,63629,6,201,1,1,0,0,0,0,0,0,0,0,0,0,9950.248756,201,0,201,201,0,0,0,0,0,0,0,0,0,0,0,32,32,4975.124378,4975.124378,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-63629-80-6,63629,80,6,96,1,2,0,0,0,0,0,0,0,0,0,0,31250,48,63.63961031,93,3,0,0,0,0,0,3,3,0,3,3,0,32,64,10416.66667,20833.33333,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-27725-22-6,27725,22,6,12675395,27,40,2750,6602,648,0,101.8518519,172.2079922,976,165.05,329.0666638,737.8073819,5.285831329,192051.4394,478332.1299,2446809,1,12675395,487515.1923,1005620.068,3914914,1,12288152,315080.8205,592709.6109,2446809,1,0,880,1296,2.130111133,3.155720196,0,976,137.5294118,275.2944947,75787.05882,0,0,1,0,0,1,139.5820896,101.8518519,165.05,880,27,2750,40,6602,29200,247,20,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-63630-80-6,63630,80,6,172,1,1,0,0,0,0,0,0,0,0,0,0,11627.90698,172,0,172,172,0,0,0,0,0,0,0,0,0,0,0,32,32,5813.953488,5813.953488,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-63630-80-6,80,63630,6,137,1,2,0,0,0,0,0,0,0,0,0,0,21897.81022,68.5,94.0452019,135,2,0,0,0,0,0,2,2,0,2,2,0,32,64,7299.270073,14598.54015,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-64129-80-6,64129,80,6,5009199,8,7,770,2146,385,0,96.25,178.2203692,1073,306.5714286,523.5703891,582.1289991,2.994490736,357799.9286,1337529.156,5004905,2,4294,613.4285714,1275.00155,3461,2,5009088,834848,2042956.284,5005014,2,0,272,240,1.597061726,1.39742901,0,1073,182.25,371.2741126,137844.4667,0,0,1,0,0,0,194.4,96.25,306.5714286,272,8,770,7,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-27725-22-6,27725,22,6,1013,1,3,0,0,0,0,0,0,0,0,0,0,3948.667325,337.6666667,486.8206377,896,2,0,0,0,0,0,898,449,632.1534624,896,2,0,32,96,987.1668312,2961.500494,0,0,0,0,0,0,0,0,1,1,3,0,0,0,32,1,0,3,0,259,247,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-27725-22-6,22,27725,6,699876,2,0,0,0,0,0,0,0,0,0,0,0,2.857649069,699876,0,699876,699876,699876,699876,0,699876,699876,0,0,0,0,0,0,64,0,2.857649069,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,64,2,0,0,0,247,-1,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-44539-80-6,44539,80,6,6060959,12,9,1926,4290,509,0,160.5,237.6534911,1073,476.6666667,565.2572423,1025.580275,3.464798227,303047.95,1131437.684,5004938,1,1056021,96001.90909,317624.0646,1053674,2,6060807,757600.875,1755418.121,5005045,2,0,400,304,1.979884701,1.484913526,0,1073,282.5454545,423.9899737,179767.4978,0,0,1,0,0,0,296,160.5,476.6666667,400,12,1926,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-27725-22-6,22,27725,6,333561,1,1,0,0,0,0,0,0,0,0,0,0,5.995904797,333561,0,333561,333561,0,0,0,0,0,0,0,0,0,0,0,32,32,2.997952399,2.997952399,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,247,259,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-44543-80-6,44543,80,6,31373342,6,4,0,0,0,0,0,0,0,0,0,0,0.318741943,3485926.889,10457653.17,31373002,2,31373342,6274668.4,14030457.62,31373114,2,31373111,10457703.67,18113268.89,31373105,3,0,232,160,0.191245166,0.127496777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,232,6,0,4,0,65535,28960,0,32,226,0,226,226,31373002,0,31373002,31373002,1,3
172.16.0.5-192.168.50.1-27725-22-6,27725,22,6,53131,3,2,0,0,0,0,0,0,0,0,0,0,94.1070185,13282.75,26476.23383,52997,2,53131,26565.5,37565.04775,53128,3,2,2,0,2,2,0,96,88,56.4642111,37.6428074,0,0,0,0,0,0,0,0,1,1,0,0,0,0,96,3,0,2,0,259,247,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-64129-80-6,80,64129,6,208,1,1,0,0,0,0,0,0,0,0,0,0,9615.384615,208,0,208,208,0,0,0,0,0,0,0,0,0,0,0,32,32,4807.692308,4807.692308,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-64129-80-6,64129,80,6,122,1,2,0,0,0,0,0,0,0,0,0,0,24590.16393,61,83.43860018,120,2,0,0,0,0,0,2,2,0,2,2,0,32,64,8196.721311,16393.44262,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-44539-80-6,80,44539,6,171,1,1,0,0,0,0,0,0,0,0,0,0,11695.90643,171,0,171,171,0,0,0,0,0,0,0,0,0,0,0,32,32,5847.953216,5847.953216,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-44539-80-6,44539,80,6,115,1,2,0,0,0,0,0,0,0,0,0,0,26086.95652,57.5,78.48885271,113,2,0,0,0,0,0,2,2,0,2,2,0,32,64,8695.652174,17391.30435,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-17835-80-6,17835,80,6,7935791,12,9,1974,4290,521,0,164.5,243.5478299,1073,476.6666667,565.2572423,789.3353038,2.646239045,396789.55,1266550.739,5004944,2,2930847,266440.6364,883025.647,2928863,2,7935665,991958.125,1918387.067,5005071,2,0,400,304,1.512136597,1.134102448,0,1073,284.7272727,425.0875744,180699.4459,0,0,1,0,0,0,298.2857143,164.5,476.6666667,400,12,1974,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-39374-80-6,39374,80,6,19999758,5,2,0,0,0,0,0,0,0,0,0,0,0.350004235,3333293,8164744.049,19999507,2,19999758,4999939.5,9999711.667,19999507,3,2,2,0,2,2,0,176,80,0.250003025,0.10000121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-42543-22-6,42543,22,6,11462017,13,22,1990,10514,648,0,153.0769231,241.1781712,976,477.9090909,440.4985173,1090.907473,3.053563784,337118.1471,906361.4865,4607973,1,11462017,955168.0833,2928793.408,10237373,1,10142991,482999.5714,1103066.484,4607973,2,0,432,720,1.134180834,1.91938295,0,976,347.3333333,405.643193,164546.4,0,0,1,0,0,1,357.2571429,153.0769231,477.9090909,432,13,1990,22,10514,29200,247,7,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-48796-22-6,48796,22,6,1912443,21,24,1426,2834,440,0,67.9047619,126.747349,976,118.0833333,275.4697043,2227.517369,23.53011305,43464.61364,217352.1723,1447526,1,1912443,95622.15,340816.6525,1538799,2,1863097,81004.21739,299452.5766,1447526,1,0,688,784,10.98071943,12.54939363,0,976,92.60869565,216.2091044,46746.37681,0,0,1,0,0,1,94.66666667,67.9047619,118.0833333,688,21,1426,24,2834,29200,235,14,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-48796-22-6,48796,22,6,832,1,3,0,0,0,0,0,0,0,0,0,0,4807.692308,277.3333333,353.5213336,676,2,0,0,0,0,0,678,339,476.5899705,676,2,0,32,96,1201.923077,3605.769231,0,0,0,0,0,0,0,0,1,1,3,0,0,0,32,1,0,3,0,259,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-48796-22-6,22,48796,6,36708,1,2,0,0,0,0,0,0,0,0,0,0,81.72605427,18354,25953.6473,36706,2,0,0,0,0,0,2,2,0,2,2,0,32,64,27.24201809,54.48403618,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,259,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-42445-80-6,42445,80,6,4638503,13,8,2290,4290,600,0,176.1538462,275.4780228,1073,536.25,573.2754885,1418.561118,4.527322716,231925.15,953013.8288,4265490,2,4638503,386541.9167,1226201.888,4265490,2,372789,53255.57143,140512.6739,371908,2,0,432,272,2.802628348,1.724694368,0,1073,299.0909091,433.5379271,187955.1342,0,0,1,0,0,0,313.3333333,176.1538462,536.25,432,13,2290,8,4290,65535,245,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-17835-80-6,80,17835,6,108,1,1,0,0,0,0,0,0,0,0,0,0,18518.51852,108,0,108,108,0,0,0,0,0,0,0,0,0,0,0,32,32,9259.259259,9259.259259,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-17835-80-6,17835,80,6,96,1,2,0,0,0,0,0,0,0,0,0,0,31250,48,63.63961031,93,3,0,0,0,0,0,3,3,0,3,3,0,32,64,10416.66667,20833.33333,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-42445-80-6,42445,80,6,146,1,1,0,0,0,0,0,0,0,0,0,0,13698.63014,146,0,146,146,0,0,0,0,0,0,0,0,0,0,0,32,32,6849.315068,6849.315068,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,245,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-42445-80-6,80,42445,6,156,1,2,0,0,0,0,0,0,0,0,0,0,19230.76923,78,106.0660172,153,3,0,0,0,0,0,3,3,0,3,3,0,32,64,6410.25641,12820.51282,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,245,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-64795-80-6,64795,80,6,5374640,12,9,1746,4290,464,0,145.5,215.5565735,1073,476.6666667,565.2572423,1123.051963,3.907238438,268732,1117813.204,5004950,2,369690,33608.18182,110909.7735,368013,2,5374543,671817.875,1755642.207,5005072,2,0,400,304,2.232707679,1.674530759,0,1073,274.3636364,420.3241998,176672.4329,0,0,1,0,0,0,287.4285714,145.5,476.6666667,400,12,1746,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-42543-22-6,42543,22,6,730,1,3,120,104,120,120,120,0,52,34.66666667,30.022214,306849.3151,5479.452055,243.3333333,319.0020899,605,2,0,0,0,0,0,607,303.5,426.3853891,605,2,1,32,96,1369.863014,4109.589041,0,120,68.8,51.33419913,2635.2,0,1,0,1,1,3,86,120,34.66666667,32,1,120,3,104,259,247,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-42543-22-6,22,42543,6,399709,1,2,0,0,0,0,0,0,0,0,0,0,7.505460222,199854.5,282634.116,399707,2,0,0,0,0,0,2,2,0,2,2,0,32,40,2.501820074,5.003640148,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,247,0,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-37921-80-6,37921,80,6,4917017,9,6,1216,2146,608,0,135.1111111,268.1027995,1073,357.6666667,554.0948174,683.7478902,3.050630087,351215.5,1313818.092,4915940,3,4917017,614627.125,1737992.869,4915940,3,873,174.6,243.8120178,524,3,0,304,208,1.830378052,1.220252035,0,1073,210.125,394.5922579,155703.05,0,0,1,0,0,0,224.1333333,135.1111111,357.6666667,304,9,1216,6,2146,65535,236,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-44454-80-6,44454,80,6,4826626,9,6,1322,2146,661,0,146.8888889,291.4736028,1073,357.6666667,554.0948174,718.5143411,3.107760991,344759,1289631.879,4825451,1,4826626,603328.25,1705995.228,4825451,1,1027,205.4,284.0418983,592,2,0,304,208,1.864656594,1.243104396,0,1073,216.75,402.0622672,161654.0667,0,0,1,0,0,0,231.2,146.8888889,357.6666667,304,9,1322,6,2146,65535,237,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-60487-80-6,60487,80,6,4818559,9,6,1378,2146,689,0,153.1111111,303.8204422,1073,357.6666667,554.0948174,731.338975,3.112963855,344182.7857,1287498.041,4817461,2,4818559,602319.875,1703174.226,4817461,2,896,179.2,244.9126375,503,3,0,304,208,1.867778313,1.245185542,0,1073,220.25,406.2789682,165062.6,0,0,1,0,0,0,234.9333333,153.1111111,357.6666667,304,9,1378,6,2146,65535,238,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-64795-80-6,80,64795,6,154,1,1,0,0,0,0,0,0,0,0,0,0,12987.01299,154,0,154,154,0,0,0,0,0,0,0,0,0,0,0,32,32,6493.506494,6493.506494,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-64795-80-6,64795,80,6,118,1,2,0,0,0,0,0,0,0,0,0,0,25423.72881,59,80.61017306,116,2,0,0,0,0,0,2,2,0,2,2,0,32,64,8474.576271,16949.15254,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-39374-80-6,39374,80,6,222,1,1,0,0,0,0,0,0,0,0,0,0,9009.009009,222,0,222,222,0,0,0,0,0,0,0,0,0,0,0,32,32,4504.504505,4504.504505,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-39374-80-6,80,39374,6,97,1,2,0,0,0,0,0,0,0,0,0,0,30927.83505,48.5,65.76093065,95,2,0,0,0,0,0,2,2,0,2,2,0,32,64,10309.27835,20618.5567,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-37921-80-6,37921,80,6,205,1,1,0,0,0,0,0,0,0,0,0,0,9756.097561,205,0,205,205,0,0,0,0,0,0,0,0,0,0,0,32,32,4878.04878,4878.04878,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,236,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-37921-80-6,80,37921,6,2,1,2,0,0,0,0,0,0,0,0,0,0,1500000,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,32,64,500000,1000000,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,236,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-60487-80-6,60487,80,6,155,1,1,0,0,0,0,0,0,0,0,0,0,12903.22581,155,0,155,155,0,0,0,0,0,0,0,0,0,0,0,32,32,6451.612903,6451.612903,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,238,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-60487-80-6,80,60487,6,135,1,2,0,0,0,0,0,0,0,0,0,0,22222.22222,67.5,91.21677477,132,3,0,0,0,0,0,3,3,0,3,3,0,32,64,7407.407407,14814.81481,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,238,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-44454-80-6,44454,80,6,99,1,1,0,0,0,0,0,0,0,0,0,0,20202.0202,99,0,99,99,0,0,0,0,0,0,0,0,0,0,0,32,32,10101.0101,10101.0101,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,237,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-44454-80-6,80,44454,6,91,1,2,0,0,0,0,0,0,0,0,0,0,32967.03297,45.5,61.51828996,89,2,0,0,0,0,0,2,2,0,2,2,0,32,64,10989.01099,21978.02198,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,237,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-41212-10016-6,41212,10016,6,142603,4,2,0,0,0,0,0,0,0,0,0,0,42.07485116,28520.6,63675.65362,142427,2,142603,47534.33333,82326.68428,142597,3,2,2,0,2,2,0,80,40,28.04990077,14.02495039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,4,0,2,0,1024,0,0,20,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-60486-80-6,60486,80,6,5472795,12,9,1422,4290,382,0,118.5,175.7640464,1073,476.6666667,565.2572423,1043.708014,3.837161816,273639.75,1118105.199,5004034,2,468761,42614.63636,137937.5762,458436,2,5472705,684088.125,1752922.705,5004221,3,0,400,304,2.192663895,1.644497921,0,1073,259.6363636,415.5497272,172681.5758,0,0,1,0,0,0,272,118.5,476.6666667,400,12,1422,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-60910-80-6,60910,80,6,5289832,5,2,0,0,0,0,0,0,0,0,0,0,1.323293443,881638.6667,2159430.64,5289558,2,5289832,1322458,2644733.336,5289558,2,2,2,0,2,2,0,176,80,0.945209602,0.378083841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-41212-8001-6,41212,8001,6,136053,4,2,0,0,0,0,0,0,0,0,0,0,44.10046085,27210.6,60770.42615,135920,2,136053,45351,78546.77207,136049,2,2,2,0,2,2,0,80,40,29.40030723,14.70015362,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,4,0,2,0,1024,0,0,20,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-60486-80-6,80,60486,6,171,1,1,0,0,0,0,0,0,0,0,0,0,11695.90643,171,0,171,171,0,0,0,0,0,0,0,0,0,0,0,32,32,5847.953216,5847.953216,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-60486-80-6,60486,80,6,129,1,2,0,0,0,0,0,0,0,0,0,0,23255.81395,64.5,88.38834765,127,2,0,0,0,0,0,2,2,0,2,2,0,32,64,7751.937984,15503.87597,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-60910-80-6,60910,80,6,225,1,1,0,0,0,0,0,0,0,0,0,0,8888.888889,225,0,225,225,0,0,0,0,0,0,0,0,0,0,0,32,32,4444.444444,4444.444444,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-60910-80-6,80,60910,6,72,1,2,0,0,0,0,0,0,0,0,0,0,41666.66667,36,48.08326112,70,2,0,0,0,0,0,2,2,0,2,2,0,32,64,13888.88889,27777.77778,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-41277-1433-6,41277,1433,6,115,2,2,0,0,0,0,0,0,0,0,0,0,34782.6087,38.33333333,61.19912853,109,3,3,3,0,3,3,3,3,0,3,3,0,40,40,17391.30435,17391.30435,0,0,0,0,0,0,0,1,0,0,1,0,0,0,40,2,0,2,0,1024,0,0,20,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-31500-22-6,31500,22,6,7841808,11,10,950,2034,920,0,86.36363636,276.5509981,976,203.4,407.5398276,380.5244913,2.67795386,392090.4,1200593.878,5360147,2,7841808,784180.8,1673956.336,5360147,3,1963623,218180.3333,365048.1136,1029617,2,0,368,352,1.402737736,1.275216124,0,976,135.6363636,334.566179,111934.5281,0,0,1,0,0,0,142.0952381,86.36363636,203.4,368,11,950,10,2034,29200,227,3,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-50309-80-6,50309,80,6,9581230,12,9,1488,4290,399,0,124,183.8823735,1073,476.6666667,565.2572423,603.0540964,2.191785397,479061.5,1473683.251,5004954,2,4576276,416025.0909,1374761.533,4561069,2,9581068,1197633.5,2216376.212,5005080,2,0,400,304,1.252448798,0.939336599,0,1073,262.6363636,416.3312035,173331.671,0,0,1,0,0,0,275.1428571,124,476.6666667,400,12,1488,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-52136-80-6,52136,80,6,5428387,12,9,1746,4290,464,0,145.5,215.5565735,1073,476.6666667,565.2572423,1111.932513,3.868552482,271419.35,1118120.889,5004958,2,423429,38493.54545,126947.9405,421255,3,5428267,678533.375,1754401.668,5005075,2,0,400,304,2.210601418,1.657951064,0,1073,274.3636364,420.3241998,176672.4329,0,0,1,0,0,0,287.4285714,145.5,476.6666667,400,12,1746,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-52136-80-6,80,52136,6,123,1,1,0,0,0,0,0,0,0,0,0,0,16260.1626,123,0,123,123,0,0,0,0,0,0,0,0,0,0,0,32,32,8130.081301,8130.081301,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-52136-80-6,52136,80,6,96,1,2,0,0,0,0,0,0,0,0,0,0,31250,48,63.63961031,93,3,0,0,0,0,0,3,3,0,3,3,0,32,64,10416.66667,20833.33333,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-31500-22-6,31500,22,6,3250,1,5,920,1696,920,920,920,0,848,339.2,464.4687288,804923.0769,1846.153846,650,1121.970811,2624,2,0,0,0,0,0,3126,781.5,1250.257174,2624,2,1,32,160,307.6923077,1538.461538,0,920,505.1428571,473.4312441,224137.1429,0,1,0,1,1,5,589.3333333,920,339.2,32,1,920,5,1696,244,241,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-31500-22-6,22,31500,6,467089,1,2,0,0,0,0,0,0,0,0,0,0,6.422758832,233544.5,330277.5567,467086,3,0,0,0,0,0,3,3,0,3,3,0,32,40,2.140919611,4.281839221,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,241,0,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-50309-80-6,80,50309,6,159,1,1,0,0,0,0,0,0,0,0,0,0,12578.61635,159,0,159,159,0,0,0,0,0,0,0,0,0,0,0,32,32,6289.308176,6289.308176,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-50309-80-6,50309,80,6,143,1,2,0,0,0,0,0,0,0,0,0,0,20979.02098,71.5,98.28784258,141,2,0,0,0,0,0,2,2,0,2,2,0,32,64,6993.006993,13986.01399,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-39352-22-6,39352,22,6,2378648,21,24,1426,2834,440,0,67.9047619,126.747349,976,118.0833333,275.4697043,1790.933337,18.9183099,54060.18182,223963.8389,1486174,1,2378648,118932.4,358230.7716,1624030,1,2284573,99329.26087,307110.4632,1486174,1,0,688,784,8.828544619,10.08976528,0,976,92.60869565,216.2091044,46746.37681,0,0,1,0,0,1,94.66666667,67.9047619,118.0833333,688,21,1426,24,2834,29200,235,14,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-39352-22-6,39352,22,6,788,1,3,0,0,0,0,0,0,0,0,0,0,5076.142132,262.6666667,351.937968,663,2,0,0,0,0,0,665,332.5,467.3975824,663,2,0,32,96,1269.035533,3807.106599,0,0,0,0,0,0,0,0,1,1,3,0,0,0,32,1,0,3,0,259,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-39352-22-6,22,39352,6,93955,1,2,0,0,0,0,0,0,0,0,0,0,31.93017934,46977.5,66433.3892,93953,2,0,0,0,0,0,2,2,0,2,2,0,32,64,10.64339311,21.28678623,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,259,0,32,0,0,0,0,0,0,0,0,0,3
